Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
DEN,2025-07-18,18:00,Viborg,FC Copenhagen,2.0,3.0,A,,,,5.65,4.11,1.52,6.17,4.34,1.56,,,1547.7,1774.9,-227.2,3322.6,0.0684,1,6,8,7,13,0.6667,0.5333,0.7778,0.8667,-1,-5,4,1,3,30,30,0,0,0,0,0,0,0,0,3,46,3,6,1,-5,0.6,10,1.6,1.8,1.7,2.0,2.1,1.1,-0.4,1.0782,0.092,0.092,0.0263,0.1239,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-07-20,13:00,Fredericia,Nordsjaelland,2.0,3.0,A,,,,3.51,3.56,1.93,3.82,3.7,2.0,,,1500.0,1644.8,-144.8,3144.8,0.046,0,3,5,4,4,0.3333,0.3333,0.4444,0.2667,-1,1,1,4,-3,7,30,-23,-2,0,0,0,1,0,0,3,46,0,0,0,0,0.5,0,1.5,1.3,1.1,0.5,0.7,2.1,1.0,1.0839,0.0883,0.0883,0.0363,0.1311,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-07-20,13:00,Vejle,Randers FC,1.0,1.0,D,,,,3.13,3.45,2.12,3.32,3.6,2.21,,,1456.9,1592.6,-135.7,3049.5,0.0445,0,6,10,3,7,0.6667,0.6667,0.3333,0.4667,3,3,2,-1,3,30,30,0,0,0,0,0,1,0,0,3,46,0,8,2,-13,0.0,10,1.3,1.6,1.9,1.0,1.8,2.1,0.3,1.081,0.0607,0.0607,0.0425,0.1111,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-07-20,15:00,Sonderjyske,Aarhus,1.0,1.0,D,,,,3.8,3.3,1.94,4.29,3.46,2.05,,,1456.4,1566.7,-110.4,3023.1,0.0365,0,6,8,0,0,0.6667,0.5333,0.0,0.0,6,8,4,0,4,30,30,0,0,0,0,0,0,0,0,3,46,1,6,3,-14,0.25,10,1.2,1.6,2.0,0.5,1.3,2.1,0.7,1.0817,0.1289,0.1289,0.0567,0.1989,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-07-20,19:00,Brondby,Silkeborg,3.0,0.0,H,,,,1.63,4.0,4.61,1.68,4.27,4.95,,,1675.3,1562.0,113.3,3237.4,0.035,0,4,5,6,7,0.4444,0.3333,0.6667,0.4667,-2,-2,3,5,-2,30,30,0,0,0,0,0,0,1,0,3,46,5,1,4,5,0.5,10,1.5,1.6,1.6,1.3,1.9,1.7,0.2,1.0804,0.0738,0.0307,0.0738,0.1739,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-07-20,17:00,Midtjylland,Odense,3.0,3.0,D,,,,1.44,4.56,5.92,1.5,5.0,6.75,,,1746.2,1439.5,306.7,3185.7,0.0963,1,7,13,3,3,0.7778,0.8667,0.3333,0.2,4,10,1,3,-2,30,30,0,0,0,0,0,0,0,0,3,46,6,2,2,10,0.6,10,2.7,2.5,1.1,1.3,1.2,1.2,1.4,1.0827,0.1402,0.0417,0.1402,0.256,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
DEN,2025-07-25,18:00,Aarhus,Randers FC,1.0,2.0,A,,,,1.87,3.54,3.79,1.93,3.75,4.04,,,1564.9,1590.0,-25.1,3154.9,0.008,0,1,1,1,7,0.1111,0.0667,0.1111,0.4667,0,-6,1,-5,6,5,5,0,0,1,1,0,0,0,0,3,46,3,2,5,0,0.2,10,1.5,1.6,1.3,0.8,1.5,2.1,0.7,1.0811,0.066,0.0321,0.066,0.0696,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-07-26,17:00,FC Copenhagen,Vejle,2.0,0.0,H,,,,1.25,5.67,9.81,1.29,6.25,11.0,,,1780.1,1459.5,320.6,3239.6,0.099,1,9,13,4,8,1.0,0.8667,0.4444,0.5333,5,5,5,0,5,8,6,2,0,1,1,0,0,0,0,3,46,9,0,1,17,1.0,10,2.1,1.8,0.9,1.6,1.0,1.2,0.5,1.0783,0.1213,0.032,0.1213,0.1626,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-07-27,17:00,Nordsjaelland,Brondby,0.0,1.0,A,,,,3.08,3.7,2.06,3.29,3.9,2.15,,,1652.0,1685.3,-33.3,3337.3,0.01,0,6,7,6,7,0.6667,0.4667,0.6667,0.4667,0,0,5,5,0,7,7,0,0,1,1,0,0,0,0,3,46,4,2,4,6,0.6666666666666666,10,2.3,2.4,1.2,1.6,2.0,1.5,0.7,1.0804,0.0682,0.0682,0.0437,0.2521,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-07-27,13:00,Odense,Viborg,3.0,1.0,H,,,,2.16,3.59,2.95,2.25,3.78,3.26,,,1447.1,1542.5,-95.4,2989.6,0.0319,0,1,4,3,7,0.1111,0.2667,0.3333,0.4667,-2,-3,-2,-1,-1,7,9,-2,-1,1,1,0,1,0,0,3,46,1,6,3,-7,0.0,10,0.3,0.7,1.9,1.4,1.7,1.4,-1.1,1.0805,0.1051,0.0417,0.1051,0.0351,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-07-27,15:00,Silkeborg,Fredericia,0.0,2.0,A,,,,1.73,3.73,4.29,1.8,3.95,4.77,,,1552.1,1492.8,59.3,3044.9,0.0195,0,3,7,0,0,0.3333,0.4667,0.0,0.0,3,7,-1,0,-1,7,7,0,0,1,1,0,0,0,0,3,46,0,0,0,0,0.5,0,1.5,1.2,0.8,1.0,1.0,1.4,0.5,1.0792,0.1119,0.0405,0.1119,0.1423,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-07-28,18:00,Midtjylland,Sonderjyske,6.0,2.0,H,,,,1.5,4.54,5.22,1.55,5.2,5.8,,,1738.5,1458.2,280.3,3196.8,0.0877,1,7,11,7,8,0.7778,0.7333,0.7778,0.5333,0,3,3,6,-3,8,8,0,0,1,1,0,0,0,0,3,46,5,5,0,3,0.6666666666666666,10,2.5,2.7,1.4,1.4,1.7,1.6,1.1,1.0785,0.1454,0.0333,0.1111,0.2644,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-01,17:00,Fredericia,FC Copenhagen,0.0,2.0,A,,,,6.38,4.6,1.42,7.0,5.0,1.46,,,1511.1,1783.2,-272.1,3294.2,0.0826,1,3,3,9,13,0.3333,0.2,1.0,0.8667,-6,-10,3,5,-2,5,6,-1,0,2,2,0,0,0,0,1,1,0,0,0,0,0.5,0,0.0,2.0,3.0,2.2,2.3,1.2,-2.2,1.0784,0.0972,0.0972,0.0282,0.0927,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-08-01,19:00,Vejle,Odense,4.0,0.0,H,,,,2.57,3.47,2.48,2.79,3.65,2.6,,,1456.4,1463.4,-7.0,2919.8,0.0024,0,1,7,4,7,0.1111,0.4667,0.4444,0.4667,-3,0,-5,1,-6,6,5,1,0,2,2,0,0,1,0,1,1,7,3,0,4,0.6,10,1.1,1.5,2.0,1.3,1.4,1.4,-0.2,1.0805,0.0856,0.0856,0.0484,0.2296,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-03,15:00,Aarhus,Midtjylland,0.0,0.0,D,,,,2.37,3.55,2.67,2.46,3.73,2.8,,,1554.3,1743.9,-189.6,3298.2,0.0575,0,1,1,7,11,0.1111,0.0667,0.7778,0.7333,-6,-10,1,3,-2,9,6,3,1,2,2,0,0,0,0,1,1,0,7,3,-9,0.0,10,1.2,1.6,1.5,1.4,1.5,1.1,-0.2,1.0782,0.0507,0.038,0.0487,-0.057,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-08-03,17:00,Brondby,Viborg,0.0,2.0,A,,,,1.69,3.91,4.27,1.75,4.1,4.75,,,1695.6,1526.3,169.3,3221.9,0.0526,0,9,10,3,6,1.0,0.6667,0.3333,0.4,6,4,8,0,8,7,7,0,0,2,1,0,0,0,0,1,1,5,3,2,-1,0.5,10,1.5,1.8,1.6,1.4,1.7,1.5,0.1,1.0817,0.1124,0.0355,0.1124,0.2516,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-08-03,13:00,Randers FC,Silkeborg,1.0,0.0,H,,,,1.88,3.66,3.64,1.96,3.84,3.9,,,1600.6,1533.8,66.7,3134.4,0.0213,0,4,7,0,6,0.4444,0.4667,0.0,0.4,4,1,1,-6,7,9,7,2,0,2,2,0,1,0,0,1,1,3,4,3,-3,0.6,10,1.8,1.8,1.5,1.3,1.9,1.9,0.5,1.0799,0.0714,0.0426,0.0714,0.1946,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-08-03,13:00,Sonderjyske,Nordsjaelland,3.0,2.0,H,,,,2.91,3.61,2.17,3.0,3.8,2.3,,,1452.9,1641.7,-188.8,3094.6,0.061,0,4,7,3,7,0.4444,0.4667,0.3333,0.4667,1,0,1,-1,2,6,7,-1,0,2,2,0,1,0,0,1,1,0,6,4,-12,0.0,10,1.3,1.7,1.9,0.7,0.9,2.2,0.6,1.0815,0.0599,0.0309,0.0599,0.0176,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-08,19:00,Viborg,Sonderjyske,1.0,0.0,H,,,,1.85,3.63,3.78,1.9,4.0,4.1,,,1548.2,1466.8,81.3,3015.0,0.027,0,3,6,4,10,0.3333,0.4,0.4444,0.6667,-1,-4,0,-2,2,5,5,0,0,2,2,0,0,1,0,1,2,5,0,5,7,0.8,10,1.6,1.9,1.8,1.4,1.7,1.8,0.2,1.0806,0.1019,0.027,0.0847,0.2048,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-08-08,17:00,FC Copenhagen,Aarhus,2.0,3.0,A,,,,1.79,3.55,4.11,1.88,3.85,4.4,,,1789.2,1558.2,230.9,3347.4,0.069,1,9,15,2,2,1.0,1.0,0.2222,0.1333,7,13,3,2,1,7,5,2,0,2,2,0,0,0,0,1,2,5,2,3,5,0.8,10,2.3,1.8,0.7,0.5,1.3,2.1,1.8,1.0837,0.0845,0.0503,0.0706,0.3342,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-08-10,17:00,Brondby,Vejle,2.0,1.0,H,,,,1.58,4.13,4.8,1.66,4.5,5.25,,,1673.7,1474.3,199.4,3148.0,0.0633,0,6,9,4,7,0.6667,0.6,0.4444,0.4667,2,2,3,1,2,7,9,-2,-1,2,1,0,0,0,0,1,2,6,0,4,7,0.75,10,1.5,1.7,1.5,1.6,1.0,1.2,-0.1,1.0834,0.0938,0.0506,0.0938,0.2408,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-10,13:00,Midtjylland,Fredericia,3.0,3.0,D,,,,1.35,5.2,6.69,1.38,5.75,7.5,,,1739.9,1505.1,234.9,3245.0,0.0724,1,5,11,3,3,0.5556,0.7333,0.3333,0.2,2,8,-1,3,-4,7,9,-2,-1,2,2,0,1,0,0,1,2,0,0,0,0,0.5,0,2.5,3.1,1.5,3.0,2.0,0.0,-0.5,1.0825,0.1211,0.0222,0.1211,0.1683,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
DEN,2025-08-10,15:00,Silkeborg,Nordsjaelland,4.0,2.0,H,,,,2.53,3.54,2.46,2.75,3.75,2.63,,,1526.9,1627.7,-100.9,3154.6,0.032,0,0,3,3,6,0.0,0.2,0.3333,0.4,-3,-3,-3,0,-3,7,7,0,0,2,2,0,0,0,0,1,2,4,5,1,-4,0.8,10,1.4,1.1,0.9,0.7,1.0,2.2,0.7,1.0842,0.087,0.087,0.0691,0.0912,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-11,18:00,Odense,Randers FC,3.0,2.0,H,,,,2.46,3.42,2.6,2.6,3.55,2.75,,,1445.5,1607.5,-162.0,3053.0,0.0531,0,4,4,7,7,0.4444,0.2667,0.7778,0.4667,-3,-3,4,7,-3,10,8,2,0,1,1,0,0,0,0,1,2,3,2,5,2,0.4,10,0.6,1.0,1.9,1.1,1.7,2.1,-0.5,1.0835,0.0577,0.0569,0.0577,-0.0046,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-15,19:00,Fredericia,Sonderjyske,3.0,2.0,H,,,,2.45,3.45,2.59,2.55,3.6,2.7,,,1511.7,1460.3,51.4,2972.0,0.0173,0,4,4,3,7,0.4444,0.2667,0.3333,0.4667,1,-3,4,-1,5,5,7,-2,-1,2,2,0,0,1,0,1,3,0,0,0,0,0.5,0,0.0,1.0,2.5,1.3,1.6,1.8,-1.3,1.0841,0.0435,0.0408,0.0425,0.2915,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-15,17:00,Nordsjaelland,FC Copenhagen,1.0,3.0,A,,,,3.94,3.77,1.77,4.33,4.0,1.85,,,1611.3,1772.5,-161.2,3383.9,0.0477,0,0,3,6,12,0.0,0.2,0.6667,0.8,-6,-9,-3,0,-3,5,7,-2,-1,2,2,0,0,0,0,1,3,4,4,2,-4,0.6666666666666666,10,2.2,2.3,1.2,2.2,2.2,1.1,0.0,1.084,0.099,0.099,0.0452,0.1375,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-08-17,17:00,Randers FC,Brondby,0.0,2.0,A,,,,2.76,3.37,2.37,2.95,3.5,2.48,,,1594.3,1677.6,-83.4,3271.9,0.0255,0,6,7,6,12,0.6667,0.4667,0.6667,0.8,0,-5,5,0,5,6,7,-1,0,2,2,0,0,0,0,1,3,2,5,3,-3,0.2,10,1.8,1.7,1.5,1.9,2.1,1.4,-0.1,1.081,0.0688,0.0688,0.0464,0.1456,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-08-17,13:00,Vejle,Midtjylland,0.0,2.0,A,,,,3.42,3.8,1.89,3.66,4.2,1.97,,,1470.4,1733.3,-262.9,3203.6,0.0821,1,3,4,5,9,0.3333,0.2667,0.5556,0.6,-2,-5,2,1,1,7,7,0,0,1,2,0,1,0,0,1,3,0,9,1,-24,0.0,10,1.3,1.8,1.9,1.2,1.4,1.1,0.1,1.0847,0.1053,0.0702,0.0423,-0.0218,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-08-17,15:00,Viborg,Silkeborg,2.0,3.0,A,,,,2.24,3.48,2.86,2.33,3.8,3.0,,,1554.7,1543.3,11.4,3098.0,0.0037,0,6,9,3,3,0.6667,0.6,0.3333,0.2,3,6,3,3,0,9,7,2,0,2,2,0,0,0,0,1,3,6,4,0,0,0.8,10,1.9,1.8,1.5,1.3,1.8,1.6,0.6,1.0834,0.092,0.0402,0.049,0.2029,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-08-18,18:00,Odense,Aarhus,1.0,5.0,A,,,,3.16,3.5,2.09,3.5,3.65,2.2,,,1458.7,1574.9,-116.2,3033.6,0.0383,0,6,7,4,5,0.6667,0.4667,0.4444,0.3333,2,2,5,3,2,7,10,-3,-1,1,1,0,0,0,0,1,3,3,3,4,0,0.3333333333333333,10,0.9,1.3,1.8,0.8,1.5,2.1,0.1,1.0806,0.1076,0.1076,0.0526,0.1411,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-08-23,17:00,FC Copenhagen,Odense,1.0,1.0,D,,,,1.36,4.88,7.08,1.43,5.33,7.5,,,1782.2,1442.8,339.4,3225.0,0.1052,1,6,12,3,7,0.6667,0.8,0.3333,0.4667,3,5,0,-1,1,8,5,3,1,1,2,0,0,0,0,1,4,8,2,0,22,1.0,10,2.0,1.8,0.9,1.0,1.3,1.8,1.0,1.0815,0.0922,0.0515,0.0593,0.2335,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-08-24,15:00,Sonderjyske,Brondby,2.0,0.0,H,,,,3.63,3.64,1.88,3.8,3.8,1.94,,,1453.0,1690.3,-237.2,3143.3,0.0755,1,3,4,6,12,0.3333,0.2667,0.6667,0.8,-3,-8,2,0,2,9,7,2,0,1,2,0,0,0,0,1,4,3,6,1,-4,0.6,10,1.5,1.8,1.9,1.9,1.8,1.3,-0.4,1.0821,0.0468,0.0468,0.0319,0.0218,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-08-24,13:00,Midtjylland,Silkeborg,4.0,2.0,H,,,,1.61,4.25,4.36,1.7,4.6,4.75,,,1739.6,1554.9,184.6,3294.5,0.056,0,5,9,6,6,0.5556,0.6,0.6667,0.4,-1,3,1,6,-5,7,7,0,0,2,2,0,1,0,0,1,4,6,1,3,10,0.75,10,2.3,3.3,1.8,1.3,1.7,1.7,1.0,1.0858,0.0894,0.0559,0.0894,0.2404,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-24,17:00,Aarhus,Vejle,1.0,0.0,H,,,,1.56,4.01,5.25,1.6,4.2,6.0,,,1590.7,1464.1,126.7,3054.8,0.0415,0,7,8,3,4,0.7778,0.5333,0.3333,0.2667,4,4,6,2,4,6,7,-1,0,1,2,0,0,0,0,1,4,3,4,3,2,0.6,10,1.0,1.4,1.4,1.3,0.9,1.3,-0.3,1.0809,0.1429,0.0256,0.1429,0.1632,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-08-24,13:00,Fredericia,Randers FC,1.0,0.0,H,,,,3.01,3.69,2.08,3.1,3.95,2.16,,,1519.0,1581.6,-62.6,3100.6,0.0202,0,4,7,3,7,0.4444,0.4667,0.3333,0.4667,1,0,1,-1,2,9,7,2,0,2,2,0,1,0,0,1,4,0,0,0,0,0.5,0,1.0,1.667,2.333,0.8,1.7,2.3,0.2,1.084,0.0705,0.0299,0.0385,0.2041,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-08-25,18:00,Nordsjaelland,Viborg,1.0,0.0,H,,,,1.85,3.82,3.57,1.9,4.0,3.8,,,1601.7,1543.1,58.6,3144.8,0.0186,0,0,3,6,6,0.0,0.2,0.6667,0.4,-6,-3,-3,6,-9,10,8,2,0,1,1,0,0,0,0,1,4,4,2,4,5,0.6,10,1.9,2.3,1.5,1.6,1.9,1.5,0.3,1.0824,0.0644,0.027,0.0644,0.1776,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-08-29,18:00,Vejle,Viborg,1.0,2.0,A,,,,2.54,3.3,2.57,2.7,3.5,2.7,,,1458.6,1536.0,-77.4,2994.6,0.0258,0,0,3,3,6,0.0,0.2,0.3333,0.4,-3,-3,-3,0,-3,5,4,1,0,2,2,0,0,0,0,1,5,3,3,4,-5,0.0,10,1.3,1.8,1.8,1.3,1.6,1.5,0.0,1.0858,0.063,0.063,0.0506,0.1268,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-08-31,13:00,Aarhus,Fredericia,4.0,1.0,H,,,,1.41,4.64,6.45,1.44,5.0,7.0,,,1596.2,1529.5,66.7,3125.7,0.0213,0,9,10,7,10,1.0,0.6667,0.7778,0.6667,2,0,8,4,4,7,7,0,0,2,1,0,1,0,0,1,5,0,0,0,0,0.5,0,1.2,1.4,1.3,2.0,2.5,1.5,-0.8,1.0798,0.0853,0.0213,0.0853,0.0303,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-08-31,19:00,Brondby,Midtjylland,1.0,3.0,A,,,,2.43,3.5,2.59,2.55,3.6,2.7,,,1668.9,1745.6,-76.6,3414.5,0.0224,0,6,9,7,11,0.6667,0.6,0.7778,0.7333,-1,-2,3,3,0,7,7,0,0,2,2,0,0,1,0,1,5,8,2,0,12,0.8,10,1.5,1.5,1.5,1.5,1.6,1.0,0.0,1.0833,0.0494,0.0494,0.0425,0.1106,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-08-31,15:00,Odense,Nordsjaelland,1.0,2.0,A,,,,2.68,3.52,2.35,2.9,3.7,2.75,,,1450.8,1608.8,-158.0,3059.6,0.0516,0,4,7,3,3,0.4444,0.4667,0.3333,0.2,1,4,1,3,-2,8,6,2,0,2,1,0,0,0,0,1,5,4,2,4,0,0.4,10,0.9,1.4,2.1,0.4,1.0,2.5,0.5,1.0828,0.1702,0.0821,0.1702,0.0315,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-08-31,17:00,Randers FC,FC Copenhagen,1.0,5.0,A,,,,4.31,3.77,1.71,4.5,4.1,1.78,,,1571.1,1774.2,-203.1,3345.3,0.0607,1,0,6,4,10,0.0,0.4,0.4444,0.6667,-4,-4,-6,-2,-4,7,8,-1,0,2,1,0,0,0,0,1,5,1,6,3,-12,0.25,10,1.7,1.5,1.5,2.2,2.3,1.1,-0.5,1.0821,0.0875,0.0441,0.0409,0.1029,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-08-31,13:00,Silkeborg,Sonderjyske,0.0,2.0,A,,,,2.02,3.68,3.16,2.12,3.95,3.3,,,1548.9,1474.4,74.5,3023.3,0.0247,0,6,6,3,6,0.6667,0.4,0.3333,0.4,3,0,6,0,6,7,7,0,0,2,1,0,1,0,0,1,5,4,3,3,7,0.5,10,1.4,1.4,1.1,1.0,1.6,2.1,0.4,1.0832,0.0734,0.0495,0.0443,0.2398,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-09-12,18:00,Sonderjyske,Randers FC,0.0,1.0,A,,,,2.29,3.48,2.71,2.4,3.6,2.83,,,1493.2,1559.7,-66.5,3052.8,0.0218,0,6,9,0,3,0.6667,0.6,0.0,0.2,6,6,3,-3,6,12,12,0,0,1,1,0,0,0,0,1,7,3,6,1,-7,0.25,10,1.8,1.9,1.5,0.7,1.7,2.4,1.1,1.093,0.048,0.048,0.0443,0.1055,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-09-13,14:00,Brondby,FC Copenhagen,2.0,1.0,H,,,,3.74,3.4,1.9,4.2,3.5,1.95,,,1656.0,1785.6,-129.6,3441.7,0.0377,0,3,6,7,10,0.3333,0.4,0.7778,0.6667,-4,-4,0,4,-4,13,13,0,0,1,1,0,0,0,0,1,7,3,5,2,-8,0.0,10,1.4,1.5,1.7,2.4,2.8,1.2,-1.0,1.0878,0.123,0.123,0.0263,0.1692,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-09-14,13:00,Viborg,Aarhus,1.0,2.0,A,,,,2.86,3.36,2.27,3.0,3.5,2.36,,,1545.1,1608.1,-63.0,3153.2,0.02,0,3,9,9,13,0.3333,0.6,1.0,0.8667,-6,-4,-3,5,-8,16,14,2,0,0,1,0,1,0,0,1,7,1,6,3,-11,0.2,10,1.9,1.9,1.4,0.8,1.6,2.1,1.1,1.0878,0.049,0.049,0.0396,0.1886,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-09-14,15:00,Nordsjaelland,Midtjylland,1.0,0.0,H,,,,2.85,3.66,2.16,3.05,3.75,2.25,,,1615.6,1758.5,-142.8,3374.1,0.0423,0,6,6,9,11,0.6667,0.4,1.0,0.7333,-3,-5,6,7,-1,14,14,0,0,1,1,0,0,0,0,1,7,4,4,2,-4,0.5,10,1.9,2.0,1.4,1.5,1.6,1.1,0.4,1.0871,0.0702,0.0702,0.0417,0.0739,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-09-14,17:00,Silkeborg,Odense,2.0,1.0,H,,,,2.29,3.55,2.69,2.4,3.75,2.8,,,1530.2,1444.0,86.2,2974.1,0.029,0,3,6,1,4,0.3333,0.4,0.1111,0.2667,2,2,0,-2,2,14,14,0,0,1,1,0,0,0,0,1,7,1,4,5,-2,0.0,10,1.3,1.3,1.2,1.0,1.4,1.9,0.3,1.0901,0.0563,0.048,0.0409,0.3102,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-09-15,18:00,Fredericia,Vejle,1.0,1.0,D,,,,2.65,3.43,2.39,2.82,3.6,2.45,,,1517.6,1449.5,68.0,2967.1,0.0229,0,6,7,0,3,0.6667,0.4667,0.0,0.2,6,4,5,-3,8,15,17,-2,-1,0,0,0,0,0,0,1,7,0,0,0,0,0.5,0,1.5,1.5,1.75,1.0,0.8,1.4,0.5,1.0873,0.0642,0.0642,0.0251,0.3418,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-09-19,18:00,Odense,Fredericia,3.0,2.0,H,,,,1.58,4.08,4.73,1.63,4.33,5.33,,,1437.5,1514.5,-77.0,2952.0,0.0261,0,1,4,4,8,0.1111,0.2667,0.4444,0.5333,-3,-4,-2,0,-2,5,4,1,0,1,1,0,0,0,0,1,8,0,0,0,0,0.5,0,0.9,1.5,2.2,1.333,2.0,2.333,-0.433,1.0894,0.1268,0.0316,0.1268,-0.091,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-09-20,17:00,Midtjylland,Viborg,2.0,0.0,H,,,,1.7,4.02,3.99,1.75,4.2,4.2,,,1745.6,1535.7,209.9,3281.3,0.064,1,6,10,3,6,0.6667,0.6667,0.3333,0.4,3,4,2,0,2,6,6,0,0,1,1,0,0,0,0,1,8,7,1,2,17,0.8,10,2.3,3.5,1.9,1.6,1.7,1.2,0.7,1.0876,0.0526,0.0294,0.0526,0.2928,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
