Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,OddUnder25,OddOver25,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
SC2,2025-08-30,15:00:00,Inverness C,Alloa,1.0,0.0,H,0.0,0.0,D,1.57,3.97,4.48,1.61,4.2,5.0,2.33,1.52,2.4,1.55,1557.6,1557.6,0.1,3115.2,0.0,0,6,12,9,12,0.6667,0.8,1.0,0.8,-3,0,0,6,-6,7,7,0,0,2,1,0,0,0,0,1,5,2,0,2,2,0.5,4,1.7,1.5,0.8,1.6,1.9,1.5,0.1,1.112,0.1161,0.0255,0.1161,0.0267,12.2,5.8,9.5,9.6,6.4,-0.1,0.5,-0.8,1,0,0,1
SC2,2025-08-30,15:00:00,Montrose,Peterhead,2.0,1.0,H,2.0,1.0,H,2.33,3.31,2.64,2.41,3.45,2.75,1.9,1.78,1.98,1.83,1436.3,1328.1,108.2,2764.4,0.0391,0,1,1,3,6,0.1111,0.0667,0.3333,0.4,-2,-5,1,0,1,7,7,0,0,2,2,0,0,0,0,1,5,7,0,3,11,1.0,10,0.6,1.0,2.0,0.0,0.3,3.0,0.6,1.1101,0.0423,0.0343,0.0417,0.3495,8.9,11.7,9.1,11.4,-2.8,-2.3,-0.3,-0.5,1,0,0,0
SC2,2025-08-30,15:00:00,Queen of Sth,Kelty Hearts,2.0,1.0,H,1.0,0.0,H,1.52,3.84,5.15,1.56,4.0,5.5,1.98,1.72,2.1,1.77,1548.9,1423.0,125.8,2971.9,0.0423,0,4,8,3,7,0.4444,0.5333,0.3333,0.4667,1,1,0,-1,1,7,7,0,0,2,1,0,0,0,0,1,5,2,7,1,-10,0.2,10,2.1,2.2,1.5,1.2,0.9,1.1,0.9,1.1125,0.068,0.0263,0.068,0.164,10.3,9.4,6.1,12.8,0.9,-6.7,0.2,-0.2,1,0,0,0
SC2,2025-08-30,15:00:00,Stenhousemuir,East Fife,1.0,1.0,D,0.0,0.0,D,2.42,3.32,2.51,2.5,3.5,2.65,1.92,1.76,1.98,1.83,1473.6,1328.8,144.9,2802.4,0.0517,0,7,10,6,6,0.7778,0.6667,0.6667,0.4,1,4,4,6,-2,7,7,0,0,2,2,0,0,0,0,1,5,3,4,3,-2,0.2,10,1.5,1.2,1.2,0.7,0.7,1.8,0.8,1.1128,0.0558,0.0331,0.0558,0.4037,8.8,11.3,9.6,10.8,-2.5,-1.2,-0.8,0.8,0,1,0,1
SC2,2025-09-13,15:00:00,Alloa,Montrose,0.0,1.0,A,0.0,0.0,D,2.28,3.19,2.83,2.35,3.35,2.9,1.77,1.92,1.83,1.98,1548.5,1442.4,106.1,2991.0,0.0355,0,6,9,4,4,0.6667,0.6,0.4444,0.2667,2,5,3,4,-1,14,14,0,0,1,1,0,0,0,0,1,7,3,3,4,3,0.4,10,1.6,1.5,1.4,1.1,1.5,1.7,0.5,1.1054,0.0502,0.0307,0.0247,0.337,9.7,9.6,8.3,11.6,0.1,-3.3,1.1,-0.3,0,0,1,1
SC2,2025-09-13,17:30:00,Cove Rangers,Inverness C,0.0,1.0,A,0.0,0.0,D,6.2,3.73,1.48,7.0,3.95,1.51,1.72,1.99,1.75,2.05,1504.3,1566.6,-62.3,3071.0,0.0203,0,2,2,6,12,0.2222,0.1333,0.6667,0.8,-4,-10,2,0,2,14,14,0,0,1,1,0,0,0,0,1,7,1,1,1,0,0.0,3,1.4,1.5,1.5,2.2,1.6,0.9,-0.8,1.1051,0.129,0.129,0.0203,0.3651,8.8,7.7,13.0,5.6,1.1,7.4,-1.5,1.3,0,0,1,1
SC2,2025-09-13,15:00:00,East Fife,Queen of Sth,2.0,1.0,H,1.0,1.0,D,2.35,3.29,2.65,2.45,3.4,2.75,1.88,1.8,1.98,1.83,1333.6,1554.6,-221.0,2888.1,0.0765,1,7,7,7,10,0.7778,0.4667,0.7778,0.6667,0,-3,7,4,3,14,14,0,0,1,1,0,0,0,0,1,7,0,2,2,-2,0.0,4,0.9,0.8,1.4,1.5,1.3,0.8,-0.6,1.1068,0.0426,0.0426,0.0377,-0.089,10.0,10.2,11.1,9.5,-0.2,1.6,1.5,0.4,1,0,0,0
SC2,2025-09-13,15:00:00,Kelty Hearts,Stenhousemuir,0.0,1.0,A,0.0,1.0,A,3.41,3.32,1.94,3.6,3.6,2.01,1.78,1.91,1.83,1.98,1417.4,1468.9,-51.5,2886.2,0.0178,0,3,6,5,8,0.3333,0.4,0.5556,0.5333,-2,-2,0,2,-2,14,14,0,0,1,1,0,0,0,0,1,7,1,0,2,2,0.5,3,0.6,0.5,2.2,1.7,1.4,1.3,-1.1,1.1099,0.0843,0.0557,0.0361,0.2624,5.8,13.7,8.4,10.9,-7.9,-2.5,-0.3,-0.7,0,0,1,1
SC2,2025-09-13,15:00:00,Peterhead,Hamilton,2.0,2.0,D,1.0,1.0,D,2.62,3.28,2.39,2.75,3.5,2.5,1.92,1.77,2.0,1.81,1322.0,1661.5,-339.5,2983.5,0.1138,1,3,6,1,7,0.3333,0.4,0.1111,0.4667,2,-1,0,-5,5,14,14,0,0,1,1,0,0,0,0,1,7,0,0,0,0,0.5,0,1.4,1.3,1.4,2.2,2.2,0.8,-0.8,1.105,0.0671,0.0496,0.046,-0.1705,9.1,11.3,11.6,9.5,-2.2,2.1,-0.1,1.0,0,1,0,0
SC2,2025-09-20,15:00:00,Stenhousemuir,Peterhead,3.0,1.0,H,1.0,1.0,D,2.3,3.29,2.7,2.35,3.5,2.8,1.95,1.74,2.05,1.78,1478.4,1329.1,149.3,2807.5,0.0532,0,5,11,4,4,0.5556,0.7333,0.4444,0.2667,1,7,-1,4,-5,7,7,0,0,1,1,0,0,0,0,1,8,5,3,2,-1,0.6,10,1.3,1.1,1.2,0.0,0.4,2.8,1.3,1.1091,0.0638,0.0217,0.037,0.3874,9.1,9.3,9.8,11.4,-0.2,-1.6,-0.6,0.9,1,0,0,0
