Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,OddUnder25,OddOver25,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
D1,2025-09-19,19:30:00,Stuttgart,St Pauli,2.0,0.0,H,1.0,0.0,H,1.75,3.89,4.33,1.8,4.1,4.6,2.1,1.7,2.15,1.75,1638.2,1463.0,175.2,3101.2,0.0565,0,3,9,7,8,0.3333,0.6,0.7778,0.5333,-4,1,-3,6,-9,6,5,1,0,1,1,0,0,0,0,1,8,5,1,0,6,0.6666666666666666,6,1.2,1.8,1.5,1.2,1.1,1.2,0.0,1.0594,0.0624,0.0286,0.0624,0.2646,16.4,10.1,12.2,9.4,6.3,2.8,1.3,-0.9,1,0,0,1
D1,2025-09-20,14:30:00,Werder Bremen,Freiburg,0.0,3.0,A,0.0,1.0,A,2.37,3.59,2.72,2.43,3.75,2.8,2.26,1.6,2.3,1.62,1603.2,1577.5,25.7,3180.8,0.0081,0,4,8,3,6,0.4444,0.5333,0.3333,0.4,1,2,0,0,0,6,7,-1,0,1,1,0,0,0,0,1,8,2,5,3,-7,0.2,10,1.2,1.1,1.4,1.7,1.1,1.6,-0.5,1.0681,0.0446,0.0253,0.0294,0.2393,13.2,14.4,12.5,12.5,-1.2,0.0,-0.3,0.8,0,0,1,0
D1,2025-09-20,17:30:00,RB Leipzig,FC Koln,3.0,1.0,H,3.0,1.0,H,1.65,4.15,4.61,1.7,4.35,4.8,2.37,1.55,2.5,1.6,1669.6,1513.9,155.7,3183.5,0.0489,0,6,7,7,10,0.6667,0.4667,0.7778,0.6667,-1,-3,5,4,1,7,7,0,0,1,1,0,0,0,0,1,8,5,1,4,16,0.6,10,1.6,2.0,1.4,1.0,1.3,1.7,0.6,1.0639,0.0482,0.0303,0.0412,0.216,13.1,14.1,16.3,12.9,-1.0,3.4,-0.8,-0.6,1,0,0,0
D1,2025-09-20,14:30:00,Hamburg,Heidenheim,2.0,1.0,H,1.0,0.0,H,2.02,3.51,3.45,2.1,3.65,3.66,2.0,1.77,2.02,1.8,1459.5,1444.6,14.9,2904.1,0.0051,0,1,4,0,3,0.1111,0.2667,0.0,0.2,1,1,-2,-3,1,7,7,0,0,1,1,0,0,0,0,1,8,0,0,0,0,0.5,0,1.1,1.0,1.4,1.2,1.2,1.4,-0.1,1.0698,0.0609,0.0396,0.0609,0.1571,11.6,13.8,9.2,15.0,-2.2,-5.8,2.5,0.1,1,0,0,0
D1,2025-09-20,14:30:00,Augsburg,Mainz,1.0,4.0,A,0.0,2.0,A,2.66,3.34,2.55,2.75,3.5,2.62,1.87,1.88,1.95,1.93,1527.6,1599.5,-72.0,3127.1,0.023,0,3,3,1,5,0.3333,0.2,0.1111,0.3333,2,-2,3,-3,6,6,7,-1,0,1,1,0,0,0,0,1,8,4,5,1,-3,0.6,10,0.9,0.8,1.3,1.3,1.4,1.5,-0.4,1.0675,0.0479,0.0338,0.0275,0.145,12.9,15.7,15.6,11.6,-2.8,4.0,-1.5,0.4,0,0,1,0
D1,2025-09-20,14:30:00,Hoffenheim,Bayern Munich,1.0,4.0,A,0.0,1.0,A,7.48,5.7,1.32,8.0,6.0,1.35,3.38,1.3,3.75,1.33,1534.8,1880.0,-345.2,3414.7,0.1011,1,6,7,9,15,0.6667,0.4667,1.0,1.0,-3,-8,5,3,2,7,7,0,0,1,1,0,0,0,0,1,8,2,6,2,-16,0.4,10,0.7,1.0,2.0,2.4,2.4,0.9,-1.7,1.0667,0.0695,0.0695,0.0227,0.0448,13.2,13.4,19.8,9.0,-0.2,10.8,-1.0,1.0,0,0,1,0
D1,2025-09-21,18:30:00,Dortmund,Wolfsburg,1.0,0.0,H,1.0,0.0,H,1.47,4.72,5.78,1.52,5.0,6.5,2.67,1.44,2.8,1.48,1730.1,1561.5,168.6,3291.6,0.0512,0,7,13,5,9,0.7778,0.8667,0.5556,0.6,2,4,1,1,0,8,8,0,0,1,1,0,0,0,0,1,8,8,1,1,22,1.0,10,1.9,2.7,1.1,1.4,1.3,1.5,0.5,1.0651,0.1246,0.034,0.1246,0.1593,13.4,12.0,13.5,14.4,1.4,-0.9,-1.2,-0.7,1,0,0,1
D1,2025-09-21,14:30:00,Ein Frankfurt,Union Berlin,3.0,4.0,A,1.0,2.0,A,1.55,4.27,5.27,1.58,4.6,5.5,2.29,1.58,2.38,1.62,1685.7,1511.3,174.4,3196.9,0.0546,0,6,10,3,6,0.6667,0.6667,0.3333,0.4,3,4,2,0,2,9,8,1,0,1,1,0,0,0,0,1,8,4,3,3,4,0.6,10,2.0,2.2,1.1,1.4,1.1,1.8,0.6,1.0691,0.0773,0.0194,0.0436,0.1998,11.7,11.6,11.0,13.2,0.1,-2.2,1.7,0.5,0,0,1,0
D1,2025-09-21,16:30:00,Leverkusen,M'gladbach,1.0,1.0,D,0.0,0.0,D,1.55,4.52,5.01,1.58,5.0,5.5,2.7,1.43,2.9,1.48,1797.3,1474.5,322.7,3271.8,0.0986,1,4,5,1,1,0.4444,0.3333,0.1111,0.0667,3,4,3,1,2,9,7,2,0,1,1,0,0,0,0,1,8,1,0,0,2,1.0,1,1.7,1.7,1.2,1.3,1.8,1.8,0.4,1.066,0.1062,0.0194,0.0978,0.3004,10.8,11.0,13.2,18.0,-0.2,-4.8,-1.5,1.6,0,1,0,1
D1,2025-09-26,19:30:00,Bayern Munich,Werder Bremen,4.0,0.0,H,2.0,0.0,H,1.09,10.97,20.23,1.1,12.5,22.0,4.79,1.17,5.25,1.2,1885.1,1582.6,302.5,3467.7,0.0872,1,9,15,4,7,1.0,1.0,0.4444,0.4667,5,8,3,1,2,6,6,0,0,2,2,0,0,0,0,1,9,8,1,1,25,0.6,10,2.5,3.4,1.0,1.7,2.0,1.8,0.8,1.058,0.1395,0.0092,0.0875,0.028,19.7,9.6,13.2,14.5,10.1,-1.3,1.2,-1.0,1,0,0,0
